Country Name	Country Code	Series Name	Series Code	Time	Time Code	Value
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1973	YR1973	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1974	YR1974	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1975	YR1975	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1976	YR1976	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1977	YR1977	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1978	YR1978	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1979	YR1979	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1980	YR1980	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1981	YR1981	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1982	YR1982	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1983	YR1983	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1984	YR1984	97.7
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1985	YR1985	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1986	YR1986	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1987	YR1987	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1988	YR1988	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1989	YR1989	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1990	YR1990	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1991	YR1991	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1992	YR1992	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1993	YR1993	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1994	YR1994	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1995	YR1995	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1996	YR1996	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1997	YR1997	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1998	YR1998	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1999	YR1999	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2000	YR2000	95.8
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2001	YR2001	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2002	YR2002	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2003	YR2003	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2004	YR2004	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2005	YR2005	93.6
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2006	YR2006	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2007	YR2007	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2008	YR2008	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2009	YR2009	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2010	YR2010	93
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2011	YR2011	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2012	YR2012	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2013	YR2013	92.4
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2014	YR2014	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2015	YR2015	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2016	YR2016	91.6
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2017	YR2017	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2018	YR2018	
Rwanda	RWA	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	2019	YR2019	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1970	YR1970	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1971	YR1971	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1972	YR1972	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1973	YR1973	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1974	YR1974	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1975	YR1975	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1976	YR1976	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1977	YR1977	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1978	YR1978	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1979	YR1979	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1980	YR1980	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1981	YR1981	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1982	YR1982	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1983	YR1983	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1984	YR1984	89.7
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1985	YR1985	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1986	YR1986	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1987	YR1987	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1988	YR1988	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1989	YR1989	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1990	YR1990	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1991	YR1991	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1992	YR1992	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1993	YR1993	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1994	YR1994	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1995	YR1995	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1996	YR1996	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1997	YR1997	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1998	YR1998	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	1999	YR1999	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2000	YR2000	90.2
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2001	YR2001	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2002	YR2002	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2003	YR2003	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2004	YR2004	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2005	YR2005	85.1
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2006	YR2006	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2007	YR2007	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2008	YR2008	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2009	YR2009	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2010	YR2010	83.6
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2011	YR2011	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2012	YR2012	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2013	YR2013	81.4
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2014	YR2014	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2015	YR2015	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2016	YR2016	79.7
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2017	YR2017	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2018	YR2018	
Rwanda	RWA	Poverty headcount ratio at $3.20 a day (2011 PPP) (% of population)	SI.POV.LMIC	2019	YR2019	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1970	YR1970	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1971	YR1971	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1972	YR1972	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1973	YR1973	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1974	YR1974	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1975	YR1975	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1976	YR1976	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1977	YR1977	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1978	YR1978	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1979	YR1979	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1980	YR1980	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1981	YR1981	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1982	YR1982	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1983	YR1983	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1984	YR1984	63
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1985	YR1985	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1986	YR1986	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1987	YR1987	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1988	YR1988	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1989	YR1989	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1990	YR1990	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1991	YR1991	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1992	YR1992	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1993	YR1993	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1994	YR1994	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1995	YR1995	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1996	YR1996	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1997	YR1997	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1998	YR1998	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	1999	YR1999	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2000	YR2000	77.2
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2001	YR2001	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2002	YR2002	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2003	YR2003	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2004	YR2004	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2005	YR2005	68.3
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2006	YR2006	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2007	YR2007	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2008	YR2008	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2009	YR2009	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2010	YR2010	62.3
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2011	YR2011	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2012	YR2012	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2013	YR2013	56.8
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2014	YR2014	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2015	YR2015	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2016	YR2016	55.5
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2017	YR2017	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2018	YR2018	
Rwanda	RWA	Poverty headcount ratio at $1.90 a day (2011 PPP) (% of population)	SI.POV.DDAY	2019	YR2019	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1970	YR1970	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1971	YR1971	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1972	YR1972	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1973	YR1973	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1974	YR1974	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1975	YR1975	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1976	YR1976	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1977	YR1977	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1978	YR1978	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1979	YR1979	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1980	YR1980	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1981	YR1981	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1982	YR1982	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1983	YR1983	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1984	YR1984	24.6
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1985	YR1985	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1986	YR1986	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1987	YR1987	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1988	YR1988	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1989	YR1989	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1990	YR1990	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1991	YR1991	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1992	YR1992	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1993	YR1993	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1994	YR1994	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1995	YR1995	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1996	YR1996	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1997	YR1997	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1998	YR1998	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	1999	YR1999	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2000	YR2000	40.8
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2001	YR2001	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2002	YR2002	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2003	YR2003	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2004	YR2004	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2005	YR2005	43.9
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2006	YR2006	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2007	YR2007	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2008	YR2008	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2009	YR2009	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2010	YR2010	39.8
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2011	YR2011	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2012	YR2012	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2013	YR2013	37.9
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2014	YR2014	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2015	YR2015	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2016	YR2016	35.6
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2017	YR2017	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2018	YR2018	
Rwanda	RWA	Income share held by highest 10%	SI.DST.10TH.10	2019	YR2019	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1970	YR1970	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1971	YR1971	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1972	YR1972	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1973	YR1973	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1974	YR1974	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1975	YR1975	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1976	YR1976	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1977	YR1977	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1978	YR1978	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1979	YR1979	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1980	YR1980	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1981	YR1981	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1982	YR1982	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1983	YR1983	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1984	YR1984	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1985	YR1985	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1986	YR1986	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1987	YR1987	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1988	YR1988	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1989	YR1989	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1990	YR1990	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1991	YR1991	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1992	YR1992	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1993	YR1993	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1994	YR1994	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1995	YR1995	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1996	YR1996	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1997	YR1997	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1998	YR1998	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	1999	YR1999	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2000	YR2000	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2001	YR2001	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2002	YR2002	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2003	YR2003	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2004	YR2004	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2005	YR2005	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2006	YR2006	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2007	YR2007	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2008	YR2008	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2009	YR2009	35.4
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2010	YR2010	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2011	YR2011	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2012	YR2012	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2013	YR2013	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2014	YR2014	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2015	YR2015	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2016	YR2016	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2017	YR2017	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2018	YR2018	
Sudan	SDN	GINI index (World Bank estimate)	SI.POV.GINI	2019	YR2019	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1970	YR1970	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1971	YR1971	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1972	YR1972	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1973	YR1973	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1974	YR1974	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1975	YR1975	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1976	YR1976	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1977	YR1977	
Sudan	SDN	Poverty headcount ratio at $5.50 a day (2011 PPP) (% of population)	SI.POV.UMIC	1978	YR1978	
